Section,Key,Value
Essentials,Product Collection,Intel® Xeon® 6 processors
Essentials,Code Name,Products formerly Raptor Lake
Essentials,Vertical Segment,Server
Essentials,Processor Number,6349P
Essentials,Lithography,Intel 7
Essentials,Recommended Customer Price,$506.00
CPU Specifications,Total Cores,6
CPU Specifications,# of Performance-cores,6
CPU Specifications,Total Threads,12
CPU Specifications,Max Turbo Frequency,5.7 GHz
CPU Specifications,Intel® Turbo Boost Max Technology 3.0 Frequency‡,5.4 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,5.7 GHz
CPU Specifications,Processor Base Frequency,3.6 GHz
CPU Specifications,Cache,18 MB
CPU Specifications,Bus Speed,16 GT/s
CPU Specifications,TDP,95 W
Supplemental Information,Marketing Status,Launched
Supplemental Information,Launch Date,Q1'25
Supplemental Information,Servicing Status,Baseline Servicing
Supplemental Information,Embedded Options Available,No
Supplemental Information,Use Conditions,Server/Enterprise
Memory Specifications,Max Memory Size (dependent on memory type),128 GB
Memory Specifications,Memory Types,DDR5-4800
Memory Specifications,Maximum Memory Speed,4800 MT/s
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Intel® Optane™ Persistent Memory Supported,No
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Max # of DMI Lanes,8
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,5.0
Expansion Options,Microprocessor PCIe Revision,Gen 5
Expansion Options,PCI Express Configurations‡,"Up to 1x16+1x4, 2x8+1x4"
Expansion Options,Max # of PCI Express Lanes,20
Package Specifications,Sockets Supported,FCLGA1700
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100°C
Advanced Technologies,Intel® Turbo Boost Max Technology 3.0‡,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® Total Memory Encryption - Multi Key,Yes
Security & Reliability,Intel® Total Memory Encryption,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Mode-based Execute Control (MBEC),Yes
Security & Reliability,Intel® Virtualization Technology with Redirect Protection (VT-rp)‡,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
