Section,Key,Value
Essentials,Product Collection,10th Generation Intel® Core™ i7 Processors
Essentials,Code Name,Products formerly Ice Lake
Essentials,Vertical Segment,Mobile
Essentials,Processor Number,i7-1065G7
Essentials,Lithography,10 nm
CPU Specifications,Total Cores,4
CPU Specifications,Total Threads,8
CPU Specifications,Max Turbo Frequency,3.90 GHz
CPU Specifications,Processor Base Frequency,1.30 GHz
CPU Specifications,Cache,8 MB Intel® Smart Cache
CPU Specifications,Bus Speed,4 GT/s
CPU Specifications,TDP,15 W
CPU Specifications,Configurable TDP-up Base Frequency,1.50 GHz
CPU Specifications,Configurable TDP-up,25 W
CPU Specifications,Configurable TDP-down Base Frequency,1.00 GHz
CPU Specifications,Configurable TDP-down,12 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q3'19
Supplemental Information,Embedded Options Available,No
Supplemental Information,Use Conditions,PC/Client/Tablet
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),64 GB
Memory Specifications,Memory Types,"DDR4-3200, LPDDR4-3733"
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,58.3 GB/s
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,GPU Name‡,Intel® Iris® Plus Graphics
GPU Specifications,Graphics Base Frequency,300 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.10 GHz
GPU Specifications,Graphics Output,eDP/DP/HDMI
GPU Specifications,Max Resolution (HDMI)‡,4096 x 2304@60Hz
GPU Specifications,Max Resolution (DP)‡,5120 x 3200@60Hz
GPU Specifications,Max Resolution (eDP - Integrated Flat Panel)‡,5120 x 3200@60Hz
GPU Specifications,DirectX* Support,12
GPU Specifications,OpenGL* Support,4.6
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,# of Displays Supported‡,3
GPU Specifications,Device ID,0x8A52
Expansion Options,PCI Express Revision,3.0
Package Specifications,Sockets Supported,FCBGA1526
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,50mm x 25mm
Advanced Technologies,Intel® Gaussian & Neural Accelerator,1.0
Advanced Technologies,Intel® Deep Learning Boost (Intel® DL Boost) on CPU,Yes
Advanced Technologies,Intel® Adaptix™ Technology,Yes
Advanced Technologies,Intel® Optane™ Memory Supported‡,Yes
Advanced Technologies,Intel® Speed Shift Technology,Yes
Advanced Technologies,Intel® Thermal Velocity Boost,No
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2, Intel® AVX-512"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Software Guard Extensions (Intel® SGX),Yes with Intel® ME
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
