Section,Key,Value
Essentials,Product Collection,Cyclone® V SX SoC FPGA
Essentials,Marketing Status,Launched
Essentials,Launch Date,2012
Essentials,Lithography,28 nm
Resources,Logic Elements (LE),85000
Resources,Adaptive Logic Modules (ALM),32075
Resources,Adaptive Logic Module (ALM) Registers,128300
Resources,Fabric and I/O Phase-Locked Loops (PLLs),6
Resources,Maximum Embedded Memory,4.45 Mb
Resources,Digital Signal Processing (DSP) Blocks,87
Resources,Digital Signal Processing (DSP) Format,Variable Precision
Resources,Hard Processor System (HPS),Dual-core Arm* Cortex*-A9
Resources,Hard Memory Controllers,Yes
Resources,External Memory Interfaces (EMIF),"DDR2, DDR3, LPDDR2"
I/O Specifications,Maximum User I/O Count†,288
I/O Specifications,I/O Standards Support,"3.0 V to 3.3 V LVTTL, 1.2 V to 3.3 V LVCMOS, PCI, PCI-X, SSTL, HSTL, HSUL, Differential SSTL, Differential HSTL, Differential HSUL, LVDS, Mini-LVDS, RSDS, LVPECL, HiSpi, SLVS, Sub-LVDS"
I/O Specifications,Maximum LVDS Pairs,144
I/O Specifications,Maximum Non-Return to Zero (NRZ) Transceivers†,9
I/O Specifications,Maximum Non-Return to Zero (NRZ) Data Rate†,3.125 Gbps
I/O Specifications,Transceiver Protocol Hard IP,PCIe Gen1
Advanced Technologies,FPGA Bitstream Security,Yes
Advanced Technologies,Analog-to-Digital Converter,No
Package Specifications,Package Options,"U672, F896"
Supplemental Information,Additional Information,Product Table (Family Comparison)DatasheetAll FPGA Documentation
