Section,Key,Value
Essentials,Product Collection,Heat-Sink Options
Essentials,Code Name,Products formerly Buchanan Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'18
Essentials,Expected Discontinuance,2020
Essentials,EOL Announce,"Thursday, May 7, 2020"
Essentials,Last Order,"Friday, October 30, 2020"
Essentials,Last Receipt Attributes,"Wednesday, December 30, 2020"
Essentials,Included Items,D2C Liquid Cooling Kit for HNS2600BPBLC & HNS2600BPBLC24.
Supplemental Information,Description,D2C Liquid Cooling Kit for HNS2600BPBLC & HNS2600BPBLC24.
