Section,Key,Value
Essentials,Product Collection,I/O Options
Essentials,Code Name,Products formerly Grizzly Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'12
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Thursday, June 2, 2016"
Essentials,Last Order,"Friday, September 2, 2016"
Essentials,Last Receipt Attributes,"Friday, December 2, 2016"
Essentials,Included Items,"(1) AXX10GBTWLHW module, screws, port label."
Supplemental Information,Description,"10G base T IO module, dual port, based on  Intel® Ethernet Controller X540. It is dedicated for Intel(R) Multi-node Server System H2000 Family"
