Section,Key,Value
Essentials,Product Collection,Intel® Server Chassis P4000S Family
Essentials,Code Name,Products formerly Union Peak
Essentials,Launch Date,Q1'12
Essentials,Marketing Status,Discontinued
Essentials,Expected Discontinuance,Q2'17
Essentials,EOL Announce,"Wednesday, December 21, 2016"
Essentials,Last Order,"Friday, June 30, 2017"
Essentials,Last Receipt Attributes,"Tuesday, October 31, 2017"
Essentials,Limited 3-year Warranty,Yes
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Chassis Form Factor,4U Pedestal
Essentials,Chassis Dimensions,"17.24"" x 21.5"" x 6.81"""
Essentials,Target Market,Small and Medium Business
Essentials,Power Supply,460 W
Essentials,Power Supply Type,AC
Essentials,# of Power Supply Included,2
Essentials,Redundant Fans,No
Essentials,Redundant Power Supported,Yes
Essentials,Backplanes,Included
Essentials,Included Items,"(1) Intel® Server Chassis P4304XXSHDR- Pedestal form factor (17.24"" x 21.5"" x 6.81""), (4) 3.5"" Hot-swap drive carriers, (2) 460W Common redundant power supply (Gold Efficiency), and (2) 92mm Fixed fans. Airduct sold separately."
Supplemental Information,Description,"A general purpose pedestal chassis supporting up to four 3.5"" HDDs, with redundant power supplies, optimized for thermal and acoustic performance."
Memory & Storage,# of Front Drives Supported,4
Memory & Storage,Front Drive Form Factor,"Hot-swap 3.5"" HDD or 2.5"" SSD"
