Section,Key,Value
Essentials,Product Collection,Intel® Integrated RAID (Modules/System Boards)
Essentials,Code Name,Products formerly Pompano Beach
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,Q2'16
Essentials,EOL Announce,"Tuesday, September 27, 2016"
Essentials,Last Order,"Tuesday, December 27, 2016"
Essentials,Last Receipt Attributes,"Thursday, April 27, 2017"
Essentials,Target Market,Mainstream
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, VMWare (see THOL)"
Essentials,Compatible Cache Backup Options,AXXRSBBU9 or AXXRMFBU2
Essentials,RAID Level Supported,"0, 1, 10, 5, 50, 6, 60"
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,8
Essentials,# of Ports External,0
Essentials,# of Devices Supported,16
Essentials,Cache Memory,512MB
Essentials,PCIe Host Interface,PCIe x8 Gen2
Essentials,IO Processor Model,LSI2208
Essentials,Keying,PCIe x8
Essentials,Extended Warranty Available for Purchase (Select Countries),No
Essentials,Included Items,"(1) RAID Controller module, Quick Start User Guide, Mounting standoffs. Note: Cables sold separately"
Supplemental Information,Description,"Intel® Integrated RAID Module RMT3PB080, PCIe Slot, LSI2208 ROC, 8P Internal SATA (only), MegaRAID SWStack, 512MB DDR3, Restricted to use only SATA drives, R0,1,10,5,50,6,60"
