Section,Key,Value
Essentials,Product Collection,Intel® Integrated RAID (Modules/System Boards)
Essentials,Code Name,Products formerly Condado Beach
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,2H'16
Essentials,EOL Announce,"Friday, December 23, 2016"
Essentials,Last Order,"Tuesday, June 20, 2017"
Essentials,Last Receipt Attributes,"Friday, October 20, 2017"
Essentials,Target Market,Mainstream
Essentials,Board Form Factor,Storage Connector Module
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SATA Only
Essentials,Supported Operating Systems,"Windows, Linux, VMWare (see THOL)"
Essentials,Compatible Cache Backup Options,AXXRSBBU9 or AXXRMFBU2
Essentials,RAID Level Supported,"0, 1, 10, 5, 50, 6, 60"
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,8
Essentials,# of Ports External,0
Essentials,# of Devices Supported,18
Essentials,Cache Memory,512MB
Essentials,PCIe Host Interface,PCIe x8 Gen2
Essentials,IO Processor Model,LSI2208
Essentials,Keying,SIOM Connector
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,"(1) RAID Controller module, Quick Start User Guide, Mounting standoffs. Note: Cables sold separately"
Supplemental Information,Description,"Intel® Integrated RAID Module RMT3CB080, SIOM Connector, LSI2208 ROC, 8P Internal SATA (only), MegaRAID SWStack, 512MB DDR3, R0,1,10,5,50,6,60"
