Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Code Name,Products formerly Guadalupe Canyon
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'13
Essentials,Expected Discontinuance,Q2'20
Essentials,EOL Announce,"Tuesday, July 16, 2019"
Essentials,Last Order,"Wednesday, July 1, 2020"
Essentials,Last Receipt Attributes,"Thursday, October 1, 2020"
Essentials,Target Market,Entry
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,12 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,RAID Level Supported,JBOD
Essentials,JBOD Mode,Yes
Essentials,# of Ports Internal,0
Essentials,# of Ports External,8
Essentials,# of Devices Supported,244
Essentials,PCIe Host Interface,PCIe x8 Gen3
Essentials,IO Processor Model,LSI3008
Essentials,Connector Orientation,Side
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,One Host Bus Adapter with full and low profile brackets
Supplemental Information,Description,"Entry-level Host Bus Adapter supporting 12Gb/s SAS, 6Gb/s SATA, LSI3008 IOC-based entry- JBOD mode (Pass-through SAS), x8 PCIe 3.0, 8 external ports, MD2 Low Profile, half-length form factor."
