Section,Key,Value
Essentials,Product Collection,Intel® Server System R2000WT Family
Essentials,Code Name,Products formerly Wildcat Pass
Essentials,Launch Date,Q1'16
Essentials,Marketing Status,Discontinued
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Friday, July 19, 2019"
Essentials,Last Order,"Sunday, July 5, 2020"
Essentials,Last Receipt Attributes,"Monday, October 5, 2020"
Essentials,Limited 3-year Warranty,Yes
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Dual Processor System Extended Warranty
Essentials,Chassis Form Factor,"2U, Spread Core Rack"
Essentials,Chassis Dimensions,"16.93"" x 27.95"" x 3.44"""
Essentials,Board Form Factor,"Custom 16.7"" x 17"""
Essentials,Rack Rails Included,No
Essentials,Compatible Product Series,Intel® Xeon® Processor E5-2600 v4 Family
Essentials,Socket,Socket R3
Essentials,TDP,145 W
Essentials,Heat Sink,2
Essentials,Heat Sink Included,Yes
Essentials,System Board,Intel® Server Board S2600WTTR
Essentials,Board Chipset,Intel® C612 Chipset
Essentials,Target Market,Cloud/Datacenter
Essentials,Rack-Friendly Board,Yes
Essentials,Power Supply,1100 W
Essentials,Power Supply Type,AC
Essentials,# of Power Supply Included,2
Essentials,Redundant Fans,Yes
Essentials,Redundant Power Supported,Yes
Essentials,Backplanes,Included
Essentials,Included Items,(1) Intel® Server Board S2600WTTR w/ Dual 10GbE; (1) front I/O panel assembly (front 1xVGA and 2x USB); (1) airduct for passive Intel® Xeon Phi™ Coprocessor cards (AWTCOPRODUCT);  (2) 12V-Auxiliary Power Cables; (1) standard control panel board (FXXFPANEL); (1) SATA Optical drive bay with filler panel (Include: optical drive mounting latch kit  and 300mm optical drive / internal mount SSD power cable); (8) 2.5 inch hot-swap drive carriers (FXX8X25S3HSBP); (1) 12Gb SAS backplane (FXX8X25S3HSBP); (1) Backplane power cable; (1) Backplane 250mm I2C cable; (2) Multiport 730mm SAS/SATA data cables; (2) processor heatsinks (FXXCA84X106HS); (6) redundant and hot-swap cooling fans (FR2UFAN60HSW); (2) risers with 1x16 and 1x8 PCIe* 3.0 slots each (A2UL16RISER2); (1) riser with 1x8 PCIe* 3.0 and 1x4 PCIe* 2.0 slot (A2UX8X4RISER); (2) power cables (A2UL16RISER2); (1) battery backup unit bracket with three mounting locations over the airduct; (2) 1100W AC power supply (AXX1100PCRPS)
Supplemental Information,Description,"Integrated 2U system, optimized for Intel® Visual Compute Accelerator and Intel® Xeon Phi™ coprocessor, with Intel® Server Board S2600WTTR, (8) 2.5 inch hot-swap drives, dual 10-GbE LAN, 24 DIMMs, (2) 1100W redundant power"
Memory & Storage,Memory Types,DDR4-1600/1866/2133/2400
Memory & Storage,# of Memory Slots,24
Memory & Storage,Max Memory Size (dependent on memory type),1.5 TB
Memory & Storage,# of Front Drives Supported,8
Memory & Storage,Front Drive Form Factor,"Hot-swap 2.5"""
GPU Specifications,Integrated Graphics‡,Yes
Expansion Options,PCIe x8 Gen 3,3
Expansion Options,PCIe x16 Gen 3,2
Expansion Options,PCIe x4 Gen 2.x,1
Expansion Options,Connector for Intel® I/O Expansion Module x8 Gen 3,1
Expansion Options,Connector for Intel® Integrated RAID Module,1
I/O Specifications,# of USB Ports,5
I/O Specifications,Total # of SATA Ports,10
I/O Specifications,RAID Configuration,"SW RAID 0, 1, 10, optional 5"
I/O Specifications,# of Serial Ports,2
I/O Specifications,Integrated LAN,2x 10GbE
I/O Specifications,# of LAN Ports,2
I/O Specifications,Optical Drive Support,Yes
I/O Specifications,Integrated SAS Ports,0
I/O Specifications,Embedded USB (eUSB) Solid State Drive Option,Yes
I/O Specifications,Integrated InfiniBand*,Yes
Package Specifications,Max CPU Configuration,2
Advanced Technologies,Intel® Remote Management Module Support,Yes
Advanced Technologies,Integrated BMC with IPMI,IPMI 2.0 with OEM extensions
Advanced Technologies,Intel® Node Manager,Yes
Advanced Technologies,Intel® On-Demand Redundant Power,Yes
Advanced Technologies,Intel® Advanced Management Technology,Yes
Advanced Technologies,Intel® Server Customization Technology,Yes
Advanced Technologies,Intel® Build Assurance Technology,Yes
Advanced Technologies,Intel® Efficient Power Technology,Yes
Advanced Technologies,Intel® Quiet Thermal Technology,Yes
Advanced Technologies,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Advanced Technologies,Intel® Matrix Storage Technology,No
Advanced Technologies,Intel® Rapid Storage Technology,No
Advanced Technologies,Intel® Rapid Storage Technology enterprise,Yes
Advanced Technologies,Intel® Quiet System Technology,Yes
Advanced Technologies,Intel® Fast Memory Access,Yes
Advanced Technologies,Intel® Flex Memory Access,Yes
Advanced Technologies,Intel® I/O Acceleration Technology,Yes
Advanced Technologies,TPM Version,1.2/2.0
