Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly RAID
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'13
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Friday, July 19, 2019"
Essentials,Last Order,"Sunday, July 5, 2020"
Essentials,Last Receipt Attributes,"Monday, October 5, 2020"
Essentials,Included Items,"(2) 730mm long  cables, cable kit cabstraight MiniSAS-HD to straight MiniSAS"
Supplemental Information,Description,Cable Kit with two 730mm High Density Mini-SAS to 8087 Mini-SAS cables
