Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Code Name,Products formerly Sonoma Beach
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,Q4'19
Essentials,EOL Announce,"Monday, December 31, 2018"
Essentials,Last Order,"Monday, July 1, 2019"
Essentials,Last Receipt Attributes,"Tuesday, October 1, 2019"
Essentials,Target Market,Scalable Performance
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, Solaris, VMware"
Essentials,Compatible Cache Backup Options,RMFBU Included with Controller
Essentials,RAID Level Supported,"0, 1, 10, 5, 50, 6, 60"
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,0
Essentials,# of Ports External,8
Essentials,# of Devices Supported,240
Essentials,Cache Memory,1GB
Essentials,PCIe Host Interface,PCIe x8 Gen3
Essentials,IO Processor Model,LSI2208
Essentials,Keying,PCIe x8 Connector
Essentials,Connector Orientation,Top
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Additional Features,Support for Premium Feature Options
Essentials,Included Items,"Raid Controller, MFBU offload cache module,  Cache Offload Module Cable, Quick Start User Guide, 1 standard & 1 Low Profile bracket. No SAS Cables are included."
Supplemental Information,Description,"6G 8 External Port SAS RAID controller with dual core ROC, PCIe Gen 3 capable, and includes Maintenance Free Backup Unit. No cables included."
