Section,Key,Value
Essentials,Product Collection,5th Gen Intel® Xeon® Scalable Processors
Essentials,Code Name,Products formerly Sapphire Rapids
Essentials,Vertical Segment,Server
Essentials,Processor Number,4510T
Essentials,Lithography,Intel 7
Essentials,Recommended Customer Price,$624.00
CPU Specifications,Total Cores,12
CPU Specifications,Total Threads,24
CPU Specifications,Max Turbo Frequency,3.7 GHz
CPU Specifications,Processor Base Frequency,2.00 GHz
CPU Specifications,Cache,30 MB
CPU Specifications,Intel® UPI Speed,16 GT/s
CPU Specifications,Max # of UPI Links,2
CPU Specifications,TDP,115 W
Supplemental Information,Marketing Status,Launched
Supplemental Information,Launch Date,Q4'23
Supplemental Information,Servicing Status,Baseline Servicing
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,"Industrial Commercial Temp, Server/Enterprise"
Memory Specifications,Max Memory Size (dependent on memory type),4 TB
Memory Specifications,Memory Types,DDR5 @ 4400 MT/s (1 DPC  &2DPC)
Memory Specifications,Max # of Memory Channels,8
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,2S
Expansion Options,PCI Express Revision,5
Expansion Options,Max # of PCI Express Lanes,80
Package Specifications,Sockets Supported,FCLGA4677
Package Specifications,Package Carrier,E1B
Package Specifications,DTS Max,93 °C
Package Specifications,TCASE,84
Advanced Technologies,Intel® On Demand Activation Model,Yes
Advanced Technologies,Intel® Data Streaming Accelerator (DSA),1 default devices
Advanced Technologies,Intel® Advanced Matrix Extensions (AMX),Yes
Advanced Technologies,Intel® Deep Learning Boost (Intel® DL Boost) on CPU,Yes
Advanced Technologies,Intel® Resource Director Technology (Intel® RDT),Yes
Advanced Technologies,Intel® Speed Shift Technology,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set Extensions,"Intel® AMX, Intel® SSE4.2, Intel® AVX, Intel® AVX2, Intel® AVX-512"
Advanced Technologies,# of AVX-512 FMA Units,2
Advanced Technologies,Intel® Volume Management Device (VMD),Yes
Security & Reliability,Intel® Trust Domain Extensions (Intel® TDX),Yes
Security & Reliability,Intel® Crypto Acceleration,Yes
Security & Reliability,Intel® QuickAssist Software Acceleration,Yes
Security & Reliability,Intel® Platform Firmware Resilience Support,Yes
Security & Reliability,Intel® Control-Flow Enforcement Technology,Yes
Security & Reliability,Intel® Total Memory Encryption - Multi Key,Yes
Security & Reliability,Intel® Total Memory Encryption,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Software Guard Extensions (Intel® SGX),Yes with Intel® SPS
Security & Reliability,Default Maximum Enclave Page Cache (EPC) Size for Intel® SGX,64 GB
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Mode-based Execute Control (MBEC),Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
