Section,Key,Value
Essentials,Product Collection,Intel® Core™ X-series Processors
Essentials,Code Name,Products formerly Broadwell E
Essentials,Vertical Segment,Desktop
Essentials,Processor Number,i7-6800K
Essentials,Lithography,14 nm
Essentials,Recommended Customer Price,$434.00
CPU Specifications,Total Cores,6
CPU Specifications,Total Threads,12
CPU Specifications,Max Turbo Frequency,3.60 GHz
CPU Specifications,Intel® Turbo Boost Max Technology 3.0 Frequency‡,3.80 GHz
CPU Specifications,Processor Base Frequency,3.40 GHz
CPU Specifications,Cache,15 MB Intel® Smart Cache
CPU Specifications,TDP,140 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'16
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Wednesday, June 30, 2021"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Included Items,Please note: The boxed product does not include a fan or heat sink
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),128 GB
Memory Specifications,Memory Types,DDR4 2400/2133
Memory Specifications,Max # of Memory Channels,4
Memory Specifications,ECC Memory Supported‡,No
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,Max # of PCI Express Lanes,28
Package Specifications,Sockets Supported,FCLGA2011
Package Specifications,Max CPU Configuration,1
Package Specifications,TCASE,67.2°
Advanced Technologies,Intel® Turbo Boost Max Technology 3.0‡,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Intel® Smart Response Technology,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
