Section,Key,Value
Essentials,Product Collection,Intel® Celeron® Processor G Series
Essentials,Code Name,Products formerly Haswell
Essentials,Vertical Segment,Embedded
Essentials,Processor Number,G1820TE
Essentials,Lithography,22 nm
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,2
CPU Specifications,Processor Base Frequency,2.20 GHz
CPU Specifications,Cache,2 MB Intel® Smart Cache
CPU Specifications,Bus Speed,5 GT/s
CPU Specifications,TDP,35 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q1'14
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Wednesday, June 30, 2021"
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,"Embedded Broad Market Commercial Temp, PC/Client/Tablet"
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),32 GB
Memory Specifications,Memory Types,DDR3 1333
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,21.3 GB/s
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,GPU Name‡,Intel® HD Graphics for 4th Generation Intel® Processors
GPU Specifications,Graphics Base Frequency,350 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.00 GHz
GPU Specifications,Graphics Video Max Memory,1.7 GB
GPU Specifications,Graphics Output,eDP/DP/HDMI/DVI/VGA
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® Flexible Display Interface (Intel® FDI),Yes
GPU Specifications,# of Displays Supported‡,3
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,Up to 3.0
Expansion Options,PCI Express Configurations‡,"Up to 1x16, 2x8, 1x8/2x4"
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCLGA1150
Package Specifications,Max CPU Configuration,1
Package Specifications,Thermal Solution Specification,PCG 2013A
Package Specifications,Package Size,37.5mm x 37.5mm
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,No
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,No
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,No
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
