Section,Key,Value
Essentials,Product Collection,Intel® Server Chassis P4000S Family
Essentials,Code Name,Products formerly Union Peak
Essentials,Launch Date,Q1'12
Essentials,Marketing Status,Discontinued
Essentials,Expected Discontinuance,Q2'15
Essentials,EOL Announce,"Friday, April 17, 2015"
Essentials,Last Order,"Thursday, October 15, 2015"
Essentials,Last Receipt Attributes,"Monday, February 15, 2016"
Essentials,Limited 3-year Warranty,Yes
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Chassis Form Factor,4U Pedestal
Essentials,Chassis Dimensions,"17.24"" x 21.5"" x 6.81"""
Essentials,Target Market,Small and Medium Business
Essentials,Power Supply,550 W
Essentials,Power Supply Type,AC
Essentials,# of Power Supply Included,1
Essentials,Redundant Fans,No
Essentials,Redundant Power Supported,No
Essentials,Backplanes,No
Essentials,Included Items,"(1) Intel® Server Chassis P4304XXSFEN- Pedestal form factor (17.24"" x 21.5"" x 6.81""), (4) 3.5"" Fixed drive carriers, (1) 550W Fixed power supply (Silver Efficiency), and (2) 92mm fixed fans. Airduct sold separately."
Supplemental Information,Description,"A low cost general purpose pedestal chassis supporting up to four 3.5"" fixed HDDs, with a fixed non-redundant power supply; optimized for thermal and acoustic performance."
Memory & Storage,# of Front Drives Supported,4
Memory & Storage,Front Drive Form Factor,"Fixed 2.5"" or 3.5"""
