Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Code Name,Products formerly Geneva Dunes
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Last Receipt Attributes,"Wednesday, May 17, 2023"
Essentials,Target Market,Storage
Essentials,Board Form Factor,Low-Profile MD2 PCIe AIC
Essentials,Supported Devices,SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, VMWare"
Essentials,RAID Level Supported,JBOD Only
Essentials,JBOD Mode,Yes
Essentials,# of Ports Internal,0
Essentials,# of Ports External,16
Essentials,# of Devices Supported,1024
Essentials,PCIe Host Interface,PCIe x8 Gen3
Essentials,IO Processor Model,SAS3416
Essentials,Keying,PCIe x8 Connector
Essentials,Connector Orientation,Vertical
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,"(1) Intel® Storage Adapter, (1) low-profile mounting bracket"
Supplemental Information,Description,SAS/SATA Storage Adapter with 16 external SAS/SATA ports
