Section,Key,Value
Essentials,Product Collection,Intel® Celeron® Processor 2000 Series
Essentials,Code Name,Products formerly Haswell
Essentials,Vertical Segment,Embedded
Essentials,Processor Number,2000E
Essentials,Lithography,22 nm
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,2
CPU Specifications,Processor Base Frequency,2.20 GHz
CPU Specifications,Cache,2 MB Intel® Smart Cache
CPU Specifications,Bus Speed,5 GT/s
CPU Specifications,TDP,37 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q1'14
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Wednesday, June 30, 2021"
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,Industrial Commercial Temp
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),32 GB
Memory Specifications,Memory Types,DDR3L 1333/1600
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,25.6 GB/s
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,GPU Name‡,Intel® HD Graphics for 4th Generation Intel® Processors
GPU Specifications,Graphics Base Frequency,400 MHz
GPU Specifications,Graphics Max Dynamic Frequency,900 MHz
GPU Specifications,Graphics Video Max Memory,1 GB
GPU Specifications,Graphics Output,eDP/DP/HDMI/VGA
GPU Specifications,Intel® Flexible Display Interface (Intel® FDI),Yes
GPU Specifications,# of Displays Supported‡,3
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,1x16 or 2x8 or 1x8 2x4
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCBGA1364
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,37.5mm x 32mm x 1.6mm
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,No
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,No
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,No
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
