Section,Key,Value
Essentials,Product Collection,Intel® Ethernet E830 Controllers (up to 200GbE)
Essentials,Code Name,Products formerly Connorsville
Essentials,Marketing Status,Launched
Essentials,Launch Date,2/24/2025
Essentials,Lithography,7 nm
Essentials,Recommended Customer Price,$375.00
Essentials,Operating Temperature Range,0 °C to 65 °C
Essentials,Max Operating Temperature,65 °C
Essentials,Minimum Operating Temperature,0 °C
Essentials,Use Conditions,"Base Transceiver Station, Communications Commercial Temp, Embedded Broad Market Commercial Temp, Industrial Commercial Temp, Server/Enterprise"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Description,"Ethernet Controller, 200GbE bandwidth. Configurable as 1x200GbE, 2x100GbE, 4x50GbE, or 8x25GbE connections"
Supplemental Information,Product Brief,View now
Networking Specifications,Port Configuration,Single
Networking Specifications,Data Rate Per Port,"1x200, 2x100, 4x50, or 8x25 Gbps"
Networking Specifications,System Interface Type,PCIe
Networking Specifications,NC Sideband Interface,Yes
Networking Specifications,Jumbo Frames Supported,Yes
Networking Specifications,Speed & Slot Width,"PCIe 5.0, x8"
Networking Specifications,Interfaces Supported,"SFI, KR, KR4, XAUI, KX, KX4, SGMII, SERDES, KR2, CR2, CR4, CAUI"
Intel® Virtualization Technology for Connectivity,On-chip QoS and Traffic Management,Yes
Intel® Virtualization Technology for Connectivity,Virtual Machine Device Queues (VMDq),Yes
Intel® Virtualization Technology for Connectivity,PCI-SIG* SR-IOV Capable,Yes
Advanced Technologies,IEEE 1588,Yes
Advanced Technologies,iWARP/RDMA,No
Advanced Technologies,RoCEv2/RDMA,No
