Section,Key,Value
Essentials,Product Collection,Heat-Sink Options
Essentials,Code Name,Products formerly Adams Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'16
Essentials,Expected Discontinuance,Q2'19
Essentials,EOL Announce,"Monday, June 10, 2019"
Essentials,Last Order,"Friday, August 9, 2019"
Essentials,Last Receipt Attributes,"Saturday, December 7, 2019"
Essentials,Included Items,"(1) Passive heat sink AXXAPHS (80mm x 100mm), single"
Supplemental Information,Description,"(1) Passive heat sink AXXAPHS (80mm x 100mm), single"
