Section,Key,Value
Essentials,Product Collection,Intel® Ethernet Controller X710
Essentials,Code Name,Products formerly Carlsville
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q3'19
Essentials,Expected Discontinuance,1H'30
Essentials,Lithography,28 nm
Essentials,TDP,9.8 W
Essentials,Recommended Customer Price,$209.00
Essentials,Supported Operating Systems,View now
Essentials,Operating Temperature Range,0°C to 50°C
Essentials,Max Operating Temperature,50 °C
Essentials,Minimum Operating Temperature,0 °C
Essentials,Use Conditions,"Server/Enterprise, Workstation"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Datasheet,View now
Supplemental Information,Product Brief,View now
Networking Specifications,Port Configuration,Quad
Networking Specifications,Data Rate Per Port,"10/5/2.5/1GbE, 100Mb"
Networking Specifications,System Interface Type,PCIe 3.0 (8.0 GT/s)
Networking Specifications,Jumbo Frames Supported,Yes
Networking Specifications,Interfaces Supported,"NBASE-T, SFI, KR, 100BASE-T, 1000BASE-T, 10GBASE-T"
Package Specifications,Package Size,22mm x 22mm
Intel® Virtualization Technology for Connectivity,On-chip QoS and Traffic Management,Yes
Intel® Virtualization Technology for Connectivity,Flexible Port Partitioning,Yes
Intel® Virtualization Technology for Connectivity,Virtual Machine Device Queues (VMDq),Yes
Intel® Virtualization Technology for Connectivity,PCI-SIG* SR-IOV Capable,Yes
Advanced Technologies,Intel® Data Direct I/O Technology,Yes
Advanced Technologies,Intelligent Offloads,Yes
