Section,Key,Value
Essentials,Product Collection,Intel® Cyclone® Development Kits
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,2011
Essentials,Featured FPGA,Cyclone® V GT FPGA 5CGTFD9E5F35C7N
Essentials,Logic Elements (LE),301000
Essentials,On-chip Memory,13.92 Mb
Essentials,DSP Blocks,342
Essentials,FPGA Package,F35
Essentials,Board Type,PCIe
Essentials,Ordering Part Number,DK-DEV-5CGTD9N
Board Specifications,Interfaces,"CDI, LVDS, USB"
Board Specifications,Memory,"DDR3, DDR3 sync flash"
Board Specifications,Special Feature,LCD
Board Specifications,Versions,Production
Supplemental Information,Description,This can be used to prototype Cyclone V GT FPGA or Cyclone V GX FPGA applications. It offers a quick and simple way to develop low-cost and low-power FPGA system-level designs and achieve rapid results.
Supplemental Information,User Guide,View now
