Section,Key,Value
Essentials,Product Collection,Drive Bay Options
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'06
Essentials,Expected Discontinuance,2012
Essentials,Included Items,Installation guide
Supplemental Information,Description,"3.5"" to 2.5'' Hard Disk Drive Converter Kit"
