Section,Key,Value
Essentials,Product Collection,Drive Bay Options
Essentials,Code Name,Products formerly Jefferson Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'12
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Thursday, December 15, 2016"
Essentials,Last Order,"Wednesday, March 1, 2017"
Essentials,Last Receipt Attributes,"Thursday, June 1, 2017"
Essentials,Included Items,"6Gb/s SAS accessories kit (cable-free) for H2000JF family including (1) 6Gb/s SAS bridge board w/ gold finger connection, (1) customized rIOM riser, (1) 6Gb/s SAS module RMS25LB"
Supplemental Information,Description,6Gb/s SAS accessories kit (cable-free) for H2000JF family
