Section,Key,Value
Essentials,Product Collection,Intel® RAID Premium Features
Essentials,Code Name,Products formerly RAID
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'14
Essentials,Expected Discontinuance,Q4'19
Essentials,EOL Announce,"Monday, October 21, 2019"
Essentials,Last Order,"Tuesday, December 24, 2019"
Essentials,Last Receipt Attributes,"Tuesday, March 31, 2020"
Essentials,Target Market,Entry
Essentials,Board Form Factor,Activation Key
Essentials,Supported Devices,SAS/SATA
Essentials,Included Items,(1) Intel® RAID Premium Feature Key AXXRPFKHY5
Supplemental Information,Description,"Intel® RAID Premium Feature Key AXXRPFKHY5.Upgrade key to enable RAID 5 functionality for the Intel® Server Board S2600CW2SR, Intel® Server Board S2600CWTSR, and the AHWBPBGB24R bridge board"
