Section,Key,Value
Essentials,Product Collection,Intel® Optane™ Memory Series
Essentials,Code Name,Products formerly Stony Beach
Essentials,Capacity,32 GB
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'17
Performance Specifications,Sequential Bandwidth - 100% Read (up to),1350  MB/s
Performance Specifications,Sequential Bandwidth - 100% Write (up to),290  MB/s
Performance Specifications,Random Read (8GB Span) (up to),240000 IOPS (4K Blocks)
Performance Specifications,Random Write (8GB Span) (up to),65000 IOPS (4K Blocks)
Performance Specifications,Random Read (100% Span),240000 IOPS (4K Blocks)
Performance Specifications,Random Write (100% Span),65000 IOPS (4K Blocks)
Performance Specifications,Power - Active,3.5 Watts
Performance Specifications,Power - Idle,1 Watt
Reliability,Vibration - Operating,2.17 Grms (5-800 Hz) MAX
Reliability,Vibration - Non-Operating,3.13 Grms (5-800 Hz) MAX
Reliability,Shock (Operating and Non-Operating),1500 G / 0.5 ms
Reliability,Operating Temperature Range,0°C to 70°C
Reliability,Max Operating Temperature,70 °C
Reliability,Minimum Operating Temperature,0 °C
Reliability,Endurance Rating (Lifetime Writes),182.5 TB
Reliability,Mean Time Between Failures (MTBF),1.6 Million
Reliability,Uncorrectable Bit Error Rate (UBER),< 1 sector per 10^15 bits read
Reliability,Warranty Period,5  yrs
Supplemental Information,Additional Information,View now
Package Specifications,Form Factor,M.2 22 x 80mm
Package Specifications,Interface,"PCIe 3.0 x2, NVMe"
Advanced Technologies,Enhanced Power Loss Data Protection,No
Advanced Technologies,Temperature Monitoring and Logging,Yes
Advanced Technologies,End-to-End Data Protection,Yes
Advanced Technologies,Intel® Rapid Start Technology,Yes
Advanced Technologies,Intel® Remote Secure Erase,No
