Section,Key,Value
Essentials,Product Collection,2nd Gen Intel® Xeon® Scalable Processors
Essentials,Code Name,Products formerly Cascade Lake
Essentials,Vertical Segment,Server
Essentials,Processor Number,9222
Essentials,Lithography,14 nm
CPU Specifications,Total Cores,32
CPU Specifications,Total Threads,64
CPU Specifications,Max Turbo Frequency,3.70 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,3.70 GHz
CPU Specifications,Processor Base Frequency,2.30 GHz
CPU Specifications,Cache,71.5 MB
CPU Specifications,Max # of UPI Links,4
CPU Specifications,TDP,250 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q3'19
Supplemental Information,Servicing Status,ESU Notification Issued
Supplemental Information,End of Servicing Updates Date,"Monday, June 30, 2025"
Supplemental Information,Embedded Options Available,No
Memory Specifications,Memory Types,DDR4-2933
Memory Specifications,Maximum Memory Speed,2933 MHz
Memory Specifications,Max # of Memory Channels,12
Package Specifications,Max CPU Configuration,2
Advanced Technologies,Intel® Speed Shift Technology,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set Extensions,Intel® AVX-512
Advanced Technologies,# of AVX-512 FMA Units,2
Advanced Technologies,Intel® Volume Management Device (VMD),Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Intel® Run Sure Technology,Yes
Security & Reliability,Mode-based Execute Control (MBEC),Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
