Section,Key,Value
Essentials,Product Collection,Intel® Integrated RAID (Modules/System Boards)
Essentials,Code Name,Products formerly Jackson Beach
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,Q3'19
Essentials,EOL Announce,"Thursday, February 28, 2019"
Essentials,Last Order,"Wednesday, August 28, 2019"
Essentials,Last Receipt Attributes,"Saturday, November 30, 2019"
Essentials,Target Market,Entry
Essentials,Board Form Factor,Storage Connector Module
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,RAID Level Supported,"0, 1, 1E, 10"
Essentials,JBOD Mode,Yes
Essentials,# of Ports Internal,8
Essentials,# of Ports External,0
Essentials,# of Devices Supported,128
Essentials,PCIe Host Interface,PCIe x8 Gen2
Essentials,IO Processor Model,LSI2308
Essentials,Keying,SIOM Connector
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,"(1) RAID Controller module, Quick Start User Guide, Mounting standoffs. Note: Cables sold separately"
Supplemental Information,Description,"Intel® Integrated RAID Module RMS25JB080, SIOM Module Slot, LSI2308 SAS Chip, 8P Internal SAS, LSI IR RAID 0,1,1E"
