Section,Key,Value
Essentials,Product Collection,Intel® Arc™ Pro B-Series Graphics
Essentials,Model Number,B50
Essentials,Code Name,Products formerly Battlemage
Essentials,Microarchitecture,Xe2
Essentials,Lithography Type,TSMC N5
Essentials,Marketing Status,Announced
Essentials,Launch Date,Q3'25
Essentials,Warranty Period,3 yrs
Essentials,Embedded Options Available,No
GPU Specifications,Xe-cores,16
GPU Specifications,Render Slices,4
GPU Specifications,Ray Tracing Units,16
GPU Specifications,Intel® XeMatrix Extensions (Intel® XMX) Engines,128
GPU Specifications,XeVector Engines,128
GPU Specifications,Graphics Max Dynamic Clock,2600 MHz
GPU Specifications,Graphics Clock,1700 MHz
GPU Specifications,GPU TFLOPS (FP32),10.65
GPU Specifications,GPU Peak TOPS (Int8),170
GPU Specifications,TBP,70 W
GPU Specifications,PCI Express Configurations‡,PCI Express 5.0 x8
GPU Specifications,Device ID,0xE212
Memory Specifications,Memory,16 GB GDDR6
Memory Specifications,Graphics Memory Interface,128 bit
Memory Specifications,Graphics Memory Bandwidth,224 GB/s
Memory Specifications,Graphics Memory Speed,14 Gbps
I/O Specifications,# of Displays Supported‡,4
I/O Specifications,Graphics Output‡,DP2.1 up to UHBR 13.5
I/O Specifications,Max Resolution (DP)‡,7680 x 4320@60Hz
Features,H.264 Hardware Encode/Decode,Yes
Features,H.265 (HEVC) Hardware Encode/Decode,Yes
Features,AV1 Encode/Decode,Yes
Features,VP9 Bitstream & Decoding,Yes
Supported Technologies,Ray Tracing,Yes
Supported Technologies,oneAPI Support,Yes
Supported Technologies,OpenVINO™ Support,Yes
Supported Technologies,DirectX* Support,DirectX 12 Ultimate
Supported Technologies,Vulkan*  Support,1.4
Supported Technologies,OpenGL* Support,Up to 4.6
Supported Technologies,OpenCL* Support,3.0
Supported Technologies,Media Profiles,Dolby Vision
Supported Technologies,Multi-Format Codec Engines,2
Supported Technologies,VESA Adaptive Sync,Yes
Supported Technologies,Intel® Extension for PyTorch* (IPEX) Support,Yes
Supported Technologies,Intel® XeSuper Sampling (XeSS) Support,Yes
Intel Reference Card Attributes,Dimensions (Length x Width),"6.6"" x 2.7"""
Intel Reference Card Attributes,Slots,2
Intel Reference Card Attributes,Weight,330 G
Intel Reference Card Attributes,Minimum Power Supply Unit,280 W
Intel Reference Card Attributes,Power Connectors,No Connector Required
