Section,Key,Value
Essentials,Product Collection,Intel Atom® Processor Z Series
Essentials,Code Name,Products formerly Cloverview
Essentials,Vertical Segment,Mobile
Essentials,Processor Number,Z2760
Essentials,Lithography,32 nm
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,4
CPU Specifications,Processor Base Frequency,1.80 GHz
CPU Specifications,Cache,1 MB L2 Cache
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q3'12
Supplemental Information,Embedded Options Available,No
Memory Specifications,Max Memory Size (dependent on memory type),2.4 GB
Memory Specifications,Memory Types,LPDDR2 800
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,6.4 GB/s
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,Graphics Base Frequency,533 MHz
Package Specifications,Sockets Supported,FC-MB4760
Package Specifications,Package Size,14mm x 14mm
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Instruction Set,32-bit
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,No
