Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Code Name,Products formerly Big Laurel
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'10
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Monday, October 24, 2016"
Essentials,Last Order,"Thursday, April 20, 2017"
Essentials,Last Receipt Attributes,"Monday, August 21, 2017"
Essentials,Target Market,Mainstream
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, Solaris, VMware"
Essentials,Compatible Cache Backup Options,AXXRSBBU7 or AXXRSBBU8
Essentials,RAID Level Supported,"0, 1, 10, 5, 50, 6, 60"
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,4
Essentials,# of Ports External,0
Essentials,# of Devices Supported,32
Essentials,Cache Memory,512MB
Essentials,PCIe Host Interface,PCIe x8 Gen2
Essentials,IO Processor Model,LSI2108
Essentials,Keying,PCIe x8 Connector
Essentials,Connector Orientation,Top
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Additional Features,Support for Premium Feature Options
Essentials,Included Items,"Raid Controller, Quick Start User Guide, 1 standard & 1 Low Profile bracket. One SAS Cable is included."
Supplemental Information,Description,Entry-level 6G SAS RAID controller with 4 internal ports for SAS/SATA drives. Retail SKU includes cable.
