Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly Sawtooth
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,2022
Essentials,EOL Announce,"Friday, August 26, 2022"
Essentials,Last Order,"Wednesday, November 23, 2022"
Essentials,Last Receipt Attributes,"Friday, June 30, 2023"
Essentials,Included Items,(1) - LAN Riser Card with full height bracket pre-installed (1) - 30-Pin Front Panel cable (1) - Low profile bracket(2) - Screws
Supplemental Information,Description,"Lan Riser accessory kit for Low Profile, half length,  PCIe* add-in card, supports  2 SFP+ connectors"
