Section,Key,Value
Essentials,Product Collection,Intel Agilex® Development Kits
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'20
Essentials,Featured FPGA,Intel Agilex® 7 FPGA I-Series AGIB027R29A1E2VR3
Essentials,Logic Elements (LE),2692760
Essentials,On-chip Memory,287 Mb
Essentials,DSP Blocks,8528
Essentials,FPGA Package,R29A
Essentials,Board Type,PCIe
Essentials,Included Software,Intel® Quartus® Prime Pro Edition
Essentials,Ordering Part Number,DK-DEV-AGI027R1BES
Board Specifications,Interfaces,PCIe
Board Specifications,Expansion,DIMM
Board Specifications,Memory,DDR4
Board Specifications,Golden Hardware/System Reference Design (GHRD/GSRD),Hardware Only
Board Specifications,Form Factor,PCIe
Board Specifications,Versions,ES (Enpirion Power)
Supplemental Information,Description,"The Intel Agilex® 7 FPGA I-Series development kit delivers a complete prototyping and reference platform for designs needing PCI Express * (PCIe*) 5.0 (32 GT/s), Compute Express Link* (CXL) v1.1, or 400G Ethernet connectivity."
Supplemental Information,Included Items,1x DDR4 DIMM moduleUSB 2.0 MicroUSB cable240W power adapter and NA/EU/JP/UK cords
Supplemental Information,User Guide,View now
