Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Code Name,Products formerly RAID
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'13
Essentials,Expected Discontinuance,Q4'14
Essentials,EOL Announce,"Monday, September 29, 2014"
Essentials,Last Order,"Monday, December 29, 2014"
Essentials,Last Receipt Attributes,"Monday, June 29, 2015"
Essentials,Target Market,Scalable Performance
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,Supported Operating Systems,"Windows, Linux, Solaris"
Essentials,Compatible Cache Backup Options,AXXRMFBU3
Essentials,RAID Level Supported,"0, 1, 10, 5, 50, 6, 60"
Essentials,JBOD Mode,No
Essentials,# of Ports Internal,4
Essentials,# of Ports External,0
Essentials,# of Devices Supported,128
Essentials,Cache Memory,1GB DDR3 and 1TB Flash
Essentials,PCIe Host Interface,PCIe x8 Gen3
Essentials,IO Processor Model,LSI2208
Essentials,Keying,PCIe x8 Connector
Essentials,Connector Orientation,Top
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Features,None
Essentials,Included Items,"Raid Caching Controller, Quick Start User Guide, 1 standard & 1 Low Profile bracket. No SAS Cables are included."
Supplemental Information,Description,"6G SAS RAID with 1TB of onboard Flash, dual-core ROC & 4 internal ports.  No cables included."
