Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly Rainbow Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'13
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Sunday, October 30, 2016"
Essentials,Last Order,"Sunday, April 30, 2017"
Essentials,Last Receipt Attributes,"Thursday, August 31, 2017"
Essentials,Included Items,SAS/SATA 4 Drive cable
Supplemental Information,Description,SAS/SATA cable - 8087 connector fans out to 4x 7 pin connectors
