Section,Key,Value
Essentials,Product Collection,Cyclone® V GX FPGA
Essentials,Marketing Status,Launched
Essentials,Launch Date,2011
Essentials,Lithography,28 nm
Resources,Logic Elements (LE),149500
Resources,Adaptive Logic Modules (ALM),56480
Resources,Adaptive Logic Module (ALM) Registers,225920
Resources,Fabric and I/O Phase-Locked Loops (PLLs),7
Resources,Maximum Embedded Memory,7.696 Mb
Resources,Digital Signal Processing (DSP) Blocks,156
Resources,Digital Signal Processing (DSP) Format,Variable Precision
Resources,Hard Memory Controllers,Yes
Resources,External Memory Interfaces (EMIF),"DDR2, DDR3, LPDDR2"
I/O Specifications,Maximum User I/O Count†,480
I/O Specifications,I/O Standards Support,"3.0 V to 3.3 V LVTTL, 1.2 V to 3.3 V LVCMOS, PCI, PCI-X, SSTL, HSTL, HSUL, Differential SSTL, Differential HSTL, Differential HSUL, LVDS, Mini-LVDS, RSDS, LVPECL, HiSpi, SLVS, Sub-LVDS"
I/O Specifications,Maximum LVDS Pairs,240
I/O Specifications,Maximum Non-Return to Zero (NRZ) Transceivers†,9
I/O Specifications,Maximum Non-Return to Zero (NRZ) Data Rate†,3.125 Gbps
I/O Specifications,Transceiver Protocol Hard IP,PCIe Gen1
Advanced Technologies,FPGA Bitstream Security,Yes
Advanced Technologies,Analog-to-Digital Converter,No
Package Specifications,Package Options,"M484, U484, F484, F672, F896"
Supplemental Information,Additional Information,Product Table (Family Comparison)Datasheet GroupAll FPGA Documentation
