Section,Key,Value
Essentials,Product Collection,Intel® Xeon® Processor E5 v2 Family
Essentials,Code Name,Products formerly Ivy Bridge EP
Essentials,Vertical Segment,Embedded
Essentials,Processor Number,E5-2618LV2
Essentials,Lithography,22 nm
Essentials,Recommended Customer Price,$632.00
CPU Specifications,Total Cores,6
CPU Specifications,Total Threads,12
CPU Specifications,Max Turbo Frequency,2.00 GHz
CPU Specifications,Processor Base Frequency,2.00 GHz
CPU Specifications,Cache,15 MB Intel® Smart Cache
CPU Specifications,Bus Speed,6.4 GT/s
CPU Specifications,# of QPI Links,2
CPU Specifications,TDP,50 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q3'13
Supplemental Information,Supply Status,Discontinued
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Tuesday, June 30, 2020"
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,Communications
Memory Specifications,Max Memory Size (dependent on memory type),768 GB
Memory Specifications,Memory Types,DDR3 800/1066/1333
Memory Specifications,Max # of Memory Channels,4
Memory Specifications,Max Memory Bandwidth,42.6 GB/s
Memory Specifications,Physical Address Extensions,46-bit
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,2S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"x4, x8, x16"
Expansion Options,Max # of PCI Express Lanes,40
Package Specifications,Sockets Supported,FCLGA2011
Package Specifications,Max CPU Configuration,2
Package Specifications,TCASE,93°C
Package Specifications,Package Size,52.5mm x 45mm
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,Intel® AVX
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Intel® Demand Based Switching,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Flex Memory Access,No
Advanced Technologies,Intel® Identity Protection Technology‡,No
Security & Reliability,Intel vPro® Eligibility‡,Intel vPro® Platform
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
