Section,Key,Value
Essentials,Product Collection,Intel® 800 Series Desktop Chipsets
Essentials,Code Name,Products formerly Arrow Lake
Essentials,Vertical Segment,Desktop
Essentials,Marketing Status,Launched
Essentials,Launch Date,Q1'25
Essentials,Chipset Base Power,6 W
Essentials,Recommended Customer Price,$31.00
Essentials,Supports Memory Overclocking,Yes
Essentials,Use Conditions,PC/Client/Tablet
Supplemental Information,Embedded Options Available,No
Memory Specifications,# of DIMMs per channel,2
Memory Specifications,ECC Memory Supported‡,No
Memory Specifications,Supports Overclocking,Memory
GPU Specifications,# of Displays Supported‡,4
Expansion Options,Direct Media Interface (DMI) Revision,4.0
Expansion Options,Max # of DMI Lanes,4
Expansion Options,PCI Express Revision,4.0
Expansion Options,PCI Express Configurations‡,"x1, x2, x4"
Expansion Options,Max # of PCI Express Lanes,14
I/O Specifications,# of USB Ports,12
I/O Specifications,USB Configuration,6 USB 3.2 Ports- Up to 2 USB 3.2 Gen 2x2 (20Gb/s) Ports- Up to 4 USB 3.2 Gen 2x1 (10Gb/s) Ports- Up to 6 USB 3.2 Gen 1x1 (5Gb/s) Ports12 USB 2.0 Ports
I/O Specifications,USB Revision,"3.2, 2.0"
I/O Specifications,Max # of SATA 6.0 Gb/s Ports,4
I/O Specifications,Integrated LAN,Integrated MAC
I/O Specifications,Integrated Wireless‡,Intel® Wi-Fi 6E AX211(Gig+)
I/O Specifications,Supported Processor PCI Express Port Configurations,PCIe 5.0: 1x16+1x4
Package Specifications,Package Size,28mm x 23.5mm
Advanced Technologies,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Advanced Technologies,Intel® ME Firmware Version,19
Advanced Technologies,Intel® HD Audio Technology,Yes
Advanced Technologies,Intel® Rapid Storage Technology,Yes
Advanced Technologies,Intel® Standard Manageability,No
Advanced Technologies,Intel® Stable IT Platform Program (SIPP),No
Advanced Technologies,Intel® Smart Sound Technology,Yes
Advanced Technologies,Intel® Platform Trust Technology (Intel® PTT),Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
