Section,Key,Value
Essentials,Product Collection,Intel® RAID Controllers
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'21
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Target Market,Storage
Essentials,Board Form Factor,Low-Profile MD2 PCIe AIC
Essentials,Supported Devices,PCIe/SAS/SATA
Essentials,Supported Operating Systems,"Microsoft WindowsVMWareLinux (SLES, RHEL)"
Essentials,RAID Level Supported,JBOD Only
Essentials,JBOD Mode,Yes
Essentials,# of Ports Internal,16
Essentials,# of Ports External,0
Essentials,# of Devices Supported,1024
Essentials,PCIe Host Interface,PCIe x8 Gen4
Essentials,IO Processor Model,SAS3816
Essentials,Keying,PCIe x8 Connector
Essentials,Connector Orientation,Horizontal
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,(1) Intel® Storage Adapter(1) Low-profile mounting bracket
Supplemental Information,Description,"This controller supports SAS, SATA and PCI (NVMe) drives through 4  SFF-8643 connectors.  Each connector can drive either 4 SAS/SATA drives, or 1 NVMe drive.  This gives 16 SAS/SATA ports, or 4 NVME ports."
Supplemental Information,Additional Information,View now
