Section,Key,Value
Essentials,Product Collection,Intel® Celeron® Processor G Series
Essentials,Code Name,Products formerly Coffee Lake
Essentials,Vertical Segment,Desktop
Essentials,Processor Number,G4930
Essentials,Lithography,14 nm
Essentials,Recommended Customer Price,$42.00
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,2
CPU Specifications,Processor Base Frequency,3.20 GHz
CPU Specifications,Cache,2 MB Intel® Smart Cache
CPU Specifications,Bus Speed,8 GT/s
CPU Specifications,TDP,54 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'19
Supplemental Information,Embedded Options Available,No
Supplemental Information,Use Conditions,PC/Client/Tablet
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),64 GB
Memory Specifications,Memory Types,DDR4-2400
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,GPU Name‡,Intel® UHD Graphics 610
GPU Specifications,Graphics Base Frequency,350 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.05 GHz
GPU Specifications,Graphics Video Max Memory,64 GB
GPU Specifications,4K Support,"Yes, at 60Hz"
GPU Specifications,Max Resolution (HDMI)‡,4096x2304@24Hz
GPU Specifications,Max Resolution (DP)‡,4096x2304@60Hz
GPU Specifications,Max Resolution (eDP - Integrated Flat Panel)‡,4096x2304@60Hz
GPU Specifications,DirectX* Support,12
GPU Specifications,OpenGL* Support,4.5
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,Yes
GPU Specifications,Intel® Clear Video HD Technology,Yes
GPU Specifications,Intel® Clear Video Technology,Yes
GPU Specifications,# of Displays Supported‡,3
GPU Specifications,Device ID,0x3E93
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"Up to 1x16, 2x8, 1x8+2x4"
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCLGA1151
Package Specifications,Max CPU Configuration,1
Package Specifications,Thermal Solution Specification,PCG 2015C (65W)
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,37.5mm x 37.5mm
Advanced Technologies,Intel® Optane™ Memory Supported‡,Yes
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Software Guard Extensions (Intel® SGX),Yes with Intel® ME
Security & Reliability,Intel® Memory Protection Extensions (Intel® MPX),Yes
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Intel® Stable IT Platform Program (SIPP),No
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
