Section,Key,Value
Essentials,Product Collection,I/O Options
Essentials,Code Name,Products formerly Crown Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,Q4'15
Essentials,EOL Announce,"Tuesday, October 20, 2015"
Essentials,Last Order,"Wednesday, April 20, 2016"
Essentials,Last Receipt Attributes,"Wednesday, July 20, 2016"
Essentials,Included Items,(1) IO Shield for W2600CR2 board.
Supplemental Information,Description,IO Shield for W2600CR2
