Section,Key,Value
Essentials,Product Collection,Intel® RAID Backup (Batteries/Flash)
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'11
Essentials,Expected Discontinuance,Q1'19
Essentials,EOL Announce,"Saturday, March 9, 2019"
Essentials,Last Order,"Friday, March 22, 2019"
Essentials,Last Receipt Attributes,"Saturday, April 27, 2019"
Essentials,Long Life,No
Essentials,Target Market,Mainstream
Essentials,Board Form Factor,Battery/RMFBU
Essentials,Included Items,Kit includes remote mounting bracket and cables.
Supplemental Information,Description,Intel® RAID Smart Battery AXXRSBBU8 provides optional battery backup for mainstream RS2 family RAID products such as Intel RAID Controllers RS2BL080/040.
