Section,Key,Value
Essentials,Product Collection,Cable Options
Essentials,Code Name,Products formerly RAID
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'14
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Friday, July 19, 2019"
Essentials,Last Order,"Sunday, July 5, 2020"
Essentials,Last Receipt Attributes,"Monday, October 5, 2020"
Essentials,Included Items,(2) 800mm Cables with straight SFF8643  to straight SFF8087 connectors
Supplemental Information,Description,Cable kit with two 800mm cable for straight SFF8643 to SFF8087 connectors
