Section,Key,Value
Essentials,Product Collection,Intel® 100 Series Desktop Chipsets
Essentials,Code Name,Products formerly Skylake
Essentials,Vertical Segment,Desktop
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'15
Essentials,Lithography,22 nm
Essentials,TDP,6 W
Essentials,Supports Memory Overclocking,No
Essentials,Use Conditions,PC/Client/Tablet
Supplemental Information,Embedded Options Available,No
Memory Specifications,# of DIMMs per channel,2
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,# of Displays Supported‡,3
Expansion Options,Direct Media Interface (DMI) Revision,2.0
Expansion Options,Max # of DMI Lanes,4
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"x1, x2, x4"
Expansion Options,Max # of PCI Express Lanes,16
I/O Specifications,# of USB Ports,14
I/O Specifications,USB Configuration,8 USB 3.0 Ports14 USB 2.0 Ports
I/O Specifications,USB Revision,"3.0, 2.0"
I/O Specifications,Max # of SATA 6.0 Gb/s Ports,6
I/O Specifications,RAID Configuration,"PCIe 0,1,5 / SATA 0,1,5,10"
I/O Specifications,Integrated LAN,Integrated MAC
I/O Specifications,Supported Processor PCI Express Port Configurations,1x16
Package Specifications,Package Size,23mm x 23mm
Advanced Technologies,Intel® Optane™ Memory Supported‡,No
Advanced Technologies,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Advanced Technologies,Intel® ME Firmware Version,11
Advanced Technologies,Intel® HD Audio Technology,Yes
Advanced Technologies,Intel® Rapid Storage Technology,Yes
Advanced Technologies,Intel® Rapid Storage Technology enterprise,No
Advanced Technologies,Intel® Standard Manageability,No
Advanced Technologies,Intel® Stable IT Platform Program (SIPP),No
Advanced Technologies,Intel® Smart Sound Technology,Yes
Advanced Technologies,Intel® Platform Trust Technology (Intel® PTT),Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Intel® Boot Guard,Yes
