Section,Key,Value
Essentials,Product Collection,Intel® Server System R2600SR Family
Essentials,Code Name,Products formerly Shrine Pass
Essentials,Launch Date,Q1'18
Essentials,Marketing Status,Discontinued
Essentials,Expected Discontinuance,Q3'19
Essentials,EOL Announce,"Friday, June 7, 2019"
Essentials,Last Order,"Thursday, August 22, 2019"
Essentials,Last Receipt Attributes,"Sunday, December 22, 2019"
Essentials,Limited 3-year Warranty,Yes
Essentials,Chassis Form Factor,"2U, 4 node Rack Chassis"
Essentials,Chassis Dimensions,"19.3"" x 35.1"" x 3.5"""
Essentials,Rack Rails Included,Yes
Essentials,Compatible Product Series,Intel® Xeon® Scalable Processors
Essentials,Socket,Socket P
Essentials,TDP,205 W
Essentials,Heat Sink,8
Essentials,Heat Sink Included,Yes
Essentials,System Board,Intel® Server System R2600SR Family
Essentials,Board Chipset,Intel® C624 Chipset
Essentials,Target Market,High Performance Computing
Essentials,Rack-Friendly Board,Yes
Essentials,Power Supply,2000 W
Essentials,Power Supply Type,AC
Essentials,# of Power Supply Included,2
Essentials,Redundant Fans,Yes
Essentials,Redundant Power Supported,Yes
Essentials,Backplanes,Included
Essentials,Included Items,"1) 2U Chassis(1) Rack Mount Rail Kit(1) System Management Module (SMM)(2) 2000WAC Platinum Power Supply Unit (PSU)(2) Power cords (1.5m, 10A/100-250V,(4) Intel® Omni-Path Host Fabric Interface Adapter 100 Series 1 Port PCIe x16(1) 10GB 8-port Ethernet I/O Module (EIOM) Base-T RJ45(2) 80mm x 80mm x 80mm cooling fans(3) 60mm x 60mm x 56mm cooling fans(1) KVM System Console Breakout Cable(4) Compute Node (includes the following)•(8) Intel® Xeon® Platinum 8168 Processor•(4) 105mm CPU1 Heatsink (1 per compute node)•(4) 85mm CPU 2 Heatsink )•(8) 4R Heatsink Clips•(48) 16GB DDR4 2667 RDIMMs•(4) Intel® SSD DC S4600 Series (1.9TB, 2.5in SATA 6Gb/s)•(16) Drive Blanks•(4) VGA/USB KVM•(4) Node Control Panel"
Supplemental Information,Description,2U 4N Intel® Server System R2600SR  to support Intel® Xeon® Platinum  8168 processors.
Memory & Storage,Storage Profile,All-Flash Storage Profile
Memory & Storage,Included Memory,48X16GB DDR4 2666MHz
Memory & Storage,Memory Types,"RDIMM 16GB - DDR4 (2R x 8, 1.2V) 2666MHz"
Memory & Storage,# of Memory Slots,48
Memory & Storage,Max Memory Size (dependent on memory type),768 GB
Memory & Storage,DIMM Type,"UDIMM, RDIMM, LRDIMM"
Memory & Storage,Included Storage,(4) Intel® SSD DC S4600  (1.9TB )
Memory & Storage,Max Storage Capacity,7.6 TB
Memory & Storage,# of Front Drives Supported,4
Memory & Storage,Front Drive Form Factor,"Hot-swap 2.5"""
GPU Specifications,Integrated Graphics‡,Yes
Expansion Options,PCIe x16 Gen 3,4
I/O Specifications,# of USB Ports,4
I/O Specifications,Total # of SATA Ports,4
I/O Specifications,USB Configuration,"2.0, 3.0 & 3.1"
I/O Specifications,# of Serial Ports,4
Package Specifications,Max CPU Configuration,8
Advanced Technologies,Integrated BMC with IPMI,YES
Advanced Technologies,TPM Version,TPM 2.0
