Section,Key,Value
Essentials,Product Collection,Intel Atom® Processor P Series
Essentials,Code Name,Products formerly Snow Ridge
Essentials,Vertical Segment,Server
Essentials,Processor Number,P5921B
Essentials,Lithography,10 nm
CPU Specifications,Total Cores,8
CPU Specifications,Total Threads,8
CPU Specifications,Processor Base Frequency,2.20 GHz
CPU Specifications,Cache,9 MB L2 Cache
CPU Specifications,Max # of UPI Links,0
CPU Specifications,# of QPI Links,0
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q1'20
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Use Conditions,Base Transceiver Station
Memory Specifications,Max Memory Size (dependent on memory type),64 GB
Memory Specifications,Memory Types,DDR4
Memory Specifications,Maximum Memory Speed,2933 MHz
Memory Specifications,Max # of Memory Channels,1
Memory Specifications,Intel® Optane™ Persistent Memory Supported,No
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,1S Only
Expansion Options,PCI Support,"16x PCIe 3.0, 16x PCIe 2.0"
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"x4, x8, x16"
Expansion Options,Max # of PCI Express Lanes,32
I/O Specifications,# of USB Ports,8
I/O Specifications,USB Configuration,"4x USB 2.0, 4x USB 3.0"
I/O Specifications,USB Revision,"2.0, 3.0"
I/O Specifications,Total # of SATA Ports,16
I/O Specifications,Integrated LAN,Yes
I/O Specifications,Integrated IDE,No
I/O Specifications,General Purpose IO,Yes
I/O Specifications,UART,3
Package Specifications,Max CPU Configuration,1
Package Specifications,Max Operating Temperature,85 °C
Package Specifications,Minimum Operating Temperature,-40 °C
Package Specifications,Package Size,47.5mm x 47.5mm
Advanced Technologies,Intel® Resource Director Technology (Intel® RDT),Yes
Advanced Technologies,Intel® Optane™ Memory Supported‡,No
Advanced Technologies,Intel® Thermal Velocity Boost,No
Advanced Technologies,Intel® Turbo Boost Max Technology 3.0‡,No
Advanced Technologies,Secure Boot,Yes
Advanced Technologies,Intel® Hyper-Threading Technology‡,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,Intel® SSE4.2
Advanced Technologies,Idle States,Yes
Advanced Technologies,Integrated Intel® QuickAssist Technology,Yes
Advanced Technologies,Intel® Volume Management Device (VMD),No
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Software Guard Extensions (Intel® SGX),No
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
