Section,Key,Value
Essentials,Product Collection,Rail Options
Essentials,Code Name,Products formerly Grizzly Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'12
Essentials,Expected Discontinuance,Q4'16
Essentials,EOL Announce,"Thursday, December 15, 2016"
Essentials,Last Order,"Wednesday, March 1, 2017"
Essentials,Last Receipt Attributes,"Thursday, June 1, 2017"
Essentials,Included Items,One bracket for R2000GZ/GL and R2000BB chassis
Supplemental Information,Description,Accessory bracket to enable mouting of 3 MFBBUs or 1 MFBBU and 2 SSD over power supply
