Section,Key,Value
Essentials,Product Collection,Intel® Xeon® Scalable Processors
Essentials,Code Name,Products formerly Skylake
Essentials,Vertical Segment,Server
Essentials,Processor Number,6138P
Essentials,Lithography,14 nm
CPU Specifications,Total Cores,20
CPU Specifications,Total Threads,40
CPU Specifications,Max Turbo Frequency,3.70 GHz
CPU Specifications,Processor Base Frequency,2.00 GHz
CPU Specifications,Cache,27.5 MB L3 Cache
CPU Specifications,Max # of UPI Links,3
CPU Specifications,TDP,195 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'18
Supplemental Information,Servicing Status,End of Servicing Updates
Supplemental Information,End of Servicing Updates Date,"Sunday, December 31, 2023"
Supplemental Information,End of Interactive Support Date,"Sunday, December 31, 2023"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Use Conditions,Server/Enterprise
Memory Specifications,Max Memory Size (dependent on memory type),768 GB
Memory Specifications,Memory Types,DDR4-2666
Memory Specifications,Maximum Memory Speed,2666 MHz
Memory Specifications,Max # of Memory Channels,6
Memory Specifications,ECC Memory Supported‡,Yes
Expansion Options,Scalability,S2S
Expansion Options,PCI Express Revision,3.0
Expansion Options,Max # of PCI Express Lanes,48
Package Specifications,Sockets Supported,FCLGA3647
Package Specifications,Max CPU Configuration,2
Package Specifications,Thermal Solution Specification,2U extended air
Advanced Technologies,Intel® Optane™ Memory Supported‡,No
Advanced Technologies,Intel® Speed Shift Technology,Yes
Advanced Technologies,Intel® Turbo Boost Max Technology 3.0‡,No
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set Extensions,Intel® AVX-512
Advanced Technologies,# of AVX-512 FMA Units,2
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Intel® Volume Management Device (VMD),Yes
Security & Reliability,Intel vPro® Eligibility‡,Intel vPro® Platform
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Run Sure Technology,Yes
Security & Reliability,Mode-based Execute Control (MBEC),Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
