Section,Key,Value
Essentials,Product Collection,Intel® Server Chassis R1000WF Family
Essentials,Code Name,Products formerly Buffalo Peak
Essentials,Launch Date,Q3'17
Essentials,Marketing Status,Discontinued
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Limited 3-year Warranty,Yes
Essentials,Chassis Form Factor,"1U, Spread Core Rack"
Essentials,Chassis Dimensions,"16.93"" x 27.95"" x 1.72"""
Essentials,Target Market,Cloud/Datacenter
Essentials,# of Power Supply Included,0
Essentials,Included Items,"(1) 2.5” Hot-swap drive bays, includes (1) 12 Gb SAS backplane FR1208S3HSBP, & (8) 2.5” hot swap drive tool less carriers FXX25HSCAR2,(1) Pre-installed Standard Control Panel assembly, (1) Server board to backplane 150mm I2C cable, (1) 850mm MiniSAS HD cable AXXCBL850HDHRT, (1) 350mm Backplane power cable, (2) Chassis handles (1 set) installed A1UHANDLKIT, (1) Air duct, (6) Dual rotor system fans FR1UFAN10PW, (2) CPU heat sinks, 39 fin passive (2) CPU heat sink “No CPU” label inserts, (2) Standard CPU Carriers, (2) 1 slot PCIe x16 Riser Card, (8) DIMM slot blanks, (1) Chassis Stiffener Bar, (1) Power Supply Bay blank insert, (2) AC Power Cord retention strap assembly"
Supplemental Information,Description,"1U server chassis designed for the Intel® Server Board S2600WF family, supporting eight 2.5 inch hot-swap drives. Power supply sold separately"
Memory & Storage,# of Front Drives Supported,8
Memory & Storage,Front Drive Form Factor,"Hot-swap 2.5"""
Package Specifications,Max CPU Configuration,2
