Section,Key,Value
Essentials,Product Collection,Intel® Optane™ DC SSD Series
Essentials,Capacity,58 GB
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'21
Essentials,Use Conditions,"Communications Commercial Temp, Embedded Broad Market Commercial Temp, Industrial Commercial Temp, PC/Client/Tablet, Server/Enterprise, Workstation"
Performance Specifications,Sequential Bandwidth - 100% Read (up to),1870  MB/s
Performance Specifications,Sequential Bandwidth - 100% Write (up to),890  MB/s
Performance Specifications,Random Read (100% Span),426000 IOPS (4K Blocks)
Performance Specifications,Random Write (100% Span),224000 IOPS (4K Blocks)
Performance Specifications,Power - Active,4.1W
Performance Specifications,Power - Idle,<1.6W
Reliability,Vibration - Operating,2.17 GRMS
Reliability,Vibration - Non-Operating,3.13 GRMS
Reliability,Shock (Operating and Non-Operating),1500 G/0.5 msec
Reliability,Operating Temperature Range,0°C to 70°C
Reliability,Max Operating Temperature,70 °C
Reliability,Minimum Operating Temperature,0 °C
Reliability,Endurance Rating (Lifetime Writes),635 TBW
Reliability,Mean Time Between Failures (MTBF),2 million hours
Reliability,Uncorrectable Bit Error Rate (UBER),< 1 sector per 10^17 bits read
Reliability,Warranty Period,5  yrs
Package Specifications,Form Factor,M.2 22 x 80mm
Package Specifications,Interface,"PCIe 3.0 x4, NVMe"
Advanced Technologies,Enhanced Power Loss Data Protection,Yes
Advanced Technologies,High Endurance Technology (HET),Yes
Advanced Technologies,Temperature Monitoring and Logging,Yes
Advanced Technologies,End-to-End Data Protection,Yes
