Section,Key,Value
Essentials,Product Collection,Intel® Xeon® Processor E3 v5 Family
Essentials,Code Name,Products formerly Skylake
Essentials,Vertical Segment,Embedded
Essentials,Processor Number,E3-1558LV5
Essentials,Lithography,14 nm
Essentials,Recommended Customer Price,$396.00
CPU Specifications,Total Cores,4
CPU Specifications,Total Threads,8
CPU Specifications,Max Turbo Frequency,3.30 GHz
CPU Specifications,Intel® Turbo Boost Technology 2.0 Frequency‡,3.30 GHz
CPU Specifications,Processor Base Frequency,1.90 GHz
CPU Specifications,Cache,8 MB
CPU Specifications,Bus Speed,8 GT/s
CPU Specifications,# of QPI Links,0
CPU Specifications,TDP,45 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q2'16
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Friday, September 30, 2022"
Supplemental Information,Embedded Options Available,Yes
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),64 GB
Memory Specifications,Memory Types,"DDR3L, DDR4 2133MHz at 1.2V"
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,ECC Memory Supported‡,Yes
GPU Specifications,Graphics Base Frequency,650 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.00 GHz
GPU Specifications,Graphics Video Max Memory,64 GB
GPU Specifications,eDRAM,128 MB
GPU Specifications,Execution Units,48
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Device ID,0x192D
Expansion Options,Scalability,1S Only
Expansion Options,PCI Express Revision,3.0
Expansion Options,PCI Express Configurations‡,"1x16,2x8,1x8+2x4"
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCBGA1440
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100
Advanced Technologies,Intel® Turbo Boost Technology‡,2.0
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,Yes
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,Idle States,Yes
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Security & Reliability,Intel vPro® Eligibility‡,Intel vPro® Platform
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® OS Guard,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,Yes
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Intel® Boot Guard,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,Yes
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
