Section,Key,Value
Essentials,Product Collection,I/O Options
Essentials,Code Name,Products formerly Buchanan Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'17
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Saturday, August 1, 2020"
Essentials,Last Order,"Thursday, October 1, 2020"
Essentials,Last Receipt Attributes,"Thursday, December 31, 2020"
Essentials,Included Items,"(1) Dual Port IFT carrier, (2) IFT Cables, (1) sideband cable and (1) Fabric processor clip"
Supplemental Information,Description,Dual Port Fabric Upgrade Kit for single CPU install (CPU1) (with 2 IFT Cables and 1 sideband cable)
