Section,Key,Value
Essentials,Product Collection,Intel Atom® Processor X Series
Essentials,Code Name,Products formerly SoFIA 3G R
Essentials,Vertical Segment,Mobile
Essentials,Processor Number,x3-C3265RK
Essentials,Lithography,28 nm
CPU Specifications,Total Cores,4
CPU Specifications,Cache,1 MB L2 Cache
CPU Specifications,Scenario Design Power (SDP),2 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q4'16
Supplemental Information,Embedded Options Available,No
Supplemental Information,Use Conditions,"Industrial Commercial Temp, Industrial Extended Temp"
Memory Specifications,Max Memory Size (dependent on memory type),2 GB
Memory Specifications,Memory Types,1x32 LPDDR2/3 1066 2x16 DDR3L 1333
Memory Specifications,Max # of Memory Channels,1
Memory Specifications,Max Memory Bandwidth,4.2 GB/s
GPU Specifications,Graphics Base Frequency,600 MHz
GPU Specifications,Graphics Output,MIDI DSI
GPU Specifications,Max Refresh Rate,60 Hz
GPU Specifications,Max Resolution (eDP - Integrated Flat Panel)‡,up to 1920x1080
GPU Specifications,OpenGL* Support,ES 2.0
GPU Specifications,# of Displays Supported‡,1
Package Specifications,Sockets Supported,VF2BGA361
Package Specifications,Max Operating Temperature,85 °C
Package Specifications,Minimum Operating Temperature,-40 °C
Advanced Technologies,Instruction Set,64-bit
