Section,Key,Value
Essentials,Product Collection,RAID Accessories
Essentials,Code Name,Products formerly Tower Falls
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q1'12
Essentials,Expected Discontinuance,Q2'16
Essentials,EOL Announce,"Thursday, June 30, 2016"
Essentials,Last Order,"Thursday, April 27, 2017"
Essentials,Last Receipt Attributes,"Saturday, July 15, 2017"
Essentials,Long Life,No
Essentials,Target Market,Entry
Essentials,Board Form Factor,Activation Key
Essentials,Data Transfer Rate,6 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,RAID Level Supported,"0, 1, 10, 5, 50"
Essentials,JBOD Mode,No
Essentials,# of Ports External,0
Essentials,# of Devices Supported,8
Essentials,Included Items,(1) RAID Key and Installation instructions
Supplemental Information,Description,RAID Activation Key enables SAS and/or SATA Software RAID 5 on most Intel Server Boards
