Section,Key,Value
Essentials,Product Collection,I/O Options
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'10
Essentials,Included Items,(1) Expansion module
Supplemental Information,Description,InfiniBand* (QDR) Intel®I/O expansion module with single 4X IB connector
