Section,Key,Value
Essentials,Product Collection,Intel® Storage Expanders
Essentials,Code Name,Products formerly Truchas Valley
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'14
Essentials,Expected Discontinuance,2023
Essentials,EOL Announce,"Friday, May 5, 2023"
Essentials,Last Order,"Friday, June 30, 2023"
Essentials,Target Market,Scalable Performance
Essentials,Board Form Factor,Midplane Board
Essentials,Data Transfer Rate,12 Gb/s
Essentials,Supported Devices,SAS/SATA
Essentials,RAID Level Supported,Dependent on paired RAID card
Essentials,# of Ports Internal,36
Essentials,Extended Warranty Available for Purchase (Select Countries),Yes
Essentials,Additional Extended Warranty Details,Intel® RAID Extended Warranty
Essentials,Included Items,(1) Expander board and short cables to connect to 24-ports on nearby drive backplane
Supplemental Information,Description,"36-port, 12 Gb/s-capable expander card"
Supplemental Information,Datasheet,View now
