Section,Key,Value
Essentials,Product Collection,I/O Options
Essentials,Code Name,Products formerly Grizzly Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q2'15
Essentials,Expected Discontinuance,Q3'20
Essentials,EOL Announce,"Tuesday, April 21, 2020"
Essentials,Last Order,"Sunday, July 5, 2020"
Essentials,Last Receipt Attributes,"Monday, October 5, 2020"
Essentials,Included Items,(1) IO module AXX10GBTWLIOM3 (3) screws
Supplemental Information,Description,Dual Port Intel® X540-BT2 10GbE I/O Module AXX10GBTWLIOM3
Supplemental Information,Additional Information,View now
