Section,Key,Value
Essentials,Product Collection,RAID Accessories
Essentials,Code Name,Products formerly RAID
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q3'12
Essentials,Expected Discontinuance,1H'16
Essentials,EOL Announce,"Thursday, March 30, 2017"
Essentials,Last Order,"Friday, September 29, 2017"
Essentials,Last Receipt Attributes,"Monday, January 29, 2018"
Essentials,Long Life,No
Essentials,Target Market,Mainstream
Essentials,Board Form Factor,Low Profile MD2 Card
Essentials,Supported Devices,SAS/SATA
Essentials,Included Items,"One converter board, full size PCIe bracket, low profile PCIe bracket"
Supplemental Information,Description,The Intel® RAID Converter Board RCVT8788 allows for internal SAS or SATA ports to be extended outside the system.  It includes 2 internal 8087 Mini-SAS connectors that are connected to two external 8088 Mini-SAS connectors.
