Section,Key,Value
Essentials,Product Collection,Power Options
Essentials,Code Name,Products formerly Adams Pass
Essentials,Marketing Status,Discontinued
Essentials,Launch Date,Q4'16
Essentials,Expected Discontinuance,Q2'19
Essentials,EOL Announce,"Monday, June 10, 2019"
Essentials,Last Order,"Friday, August 9, 2019"
Essentials,Last Receipt Attributes,"Saturday, December 7, 2019"
Essentials,Included Items,(1) Node Power Board
Supplemental Information,Description,Spare Node Power Board for H2000XXKR2 Chassis with the HNS7200AP Compute Module
