Section,Key,Value
Essentials,Product Collection,4th Generation Intel® Core™ i3 Processors
Essentials,Code Name,Products formerly Haswell
Essentials,Vertical Segment,Mobile
Essentials,Processor Number,i3-4100M
Essentials,Lithography,22 nm
CPU Specifications,Total Cores,2
CPU Specifications,Total Threads,4
CPU Specifications,Processor Base Frequency,2.50 GHz
CPU Specifications,Cache,3 MB Intel® Smart Cache
CPU Specifications,Bus Speed,5 GT/s
CPU Specifications,TDP,37 W
Supplemental Information,Marketing Status,Discontinued
Supplemental Information,Launch Date,Q4'13
Supplemental Information,Servicing Status,End of Servicing Lifetime
Supplemental Information,End of Servicing Updates Date,"Wednesday, June 30, 2021"
Supplemental Information,Embedded Options Available,No
Supplemental Information,Datasheet,View now
Memory Specifications,Max Memory Size (dependent on memory type),32 GB
Memory Specifications,Memory Types,DDR3L 1333/1600
Memory Specifications,Max # of Memory Channels,2
Memory Specifications,Max Memory Bandwidth,25.6 GB/s
Memory Specifications,ECC Memory Supported‡,No
GPU Specifications,GPU Name‡,Intel® HD Graphics 4600
GPU Specifications,Graphics Base Frequency,400 MHz
GPU Specifications,Graphics Max Dynamic Frequency,1.10 GHz
GPU Specifications,Graphics Video Max Memory,2 GB
GPU Specifications,Graphics Output,eDP/DP/HDMI/VGA
GPU Specifications,Max Resolution (HDMI)‡,3840x2160@60Hz
GPU Specifications,Max Resolution (DP)‡,3840x2160@60Hz
GPU Specifications,Max Resolution (VGA)‡,2880x1800@60Hz
GPU Specifications,DirectX* Support,11.2/12
GPU Specifications,OpenGL* Support,4.3
GPU Specifications,Intel® Quick Sync Video,Yes
GPU Specifications,Intel® InTru™ 3D Technology,Yes
GPU Specifications,# of Displays Supported‡,3
GPU Specifications,Device ID,0x416
Expansion Options,PCI Express Revision,2.0
Expansion Options,PCI Express Configurations‡,1x16 or 2x8 or 1x8 2x4
Expansion Options,Max # of PCI Express Lanes,16
Package Specifications,Sockets Supported,FCPGA946
Package Specifications,Max CPU Configuration,1
Package Specifications,TJUNCTION,100°C
Package Specifications,Package Size,37.5mm x 37.5mm x 4.7mm
Advanced Technologies,Intel® Turbo Boost Technology‡,No
Advanced Technologies,Intel® Hyper-Threading Technology‡,Yes
Advanced Technologies,Intel® Transactional Synchronization Extensions,No
Advanced Technologies,Intel® 64‡,Yes
Advanced Technologies,Instruction Set,64-bit
Advanced Technologies,Instruction Set Extensions,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2"
Advanced Technologies,Enhanced Intel SpeedStep® Technology,Yes
Advanced Technologies,Thermal Monitoring Technologies,Yes
Advanced Technologies,Intel® Identity Protection Technology‡,Yes
Security & Reliability,Intel® Secure Key,Yes
Security & Reliability,Intel® AES New Instructions,Yes
Security & Reliability,Intel® Trusted Execution Technology‡,No
Security & Reliability,Execute Disable Bit‡,Yes
Security & Reliability,Anti-Theft Technology,Yes
Security & Reliability,Intel® Virtualization Technology (VT-x)‡,Yes
Security & Reliability,Intel® Virtualization Technology for Directed I/O (VT-d)‡,No
Security & Reliability,Intel® VT-x with Extended Page Tables (EPT)‡,Yes
